移    动,#genre#
寻星网电影,http://59.56.75.93/live.aishang.ctlcdn.com/00000110240279_1/encoder/0/playlist.m3u8?CONTENTID=00000110240279_1
CHC家庭影院,http://59.56.75.93/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?CONTENTID=00000110240323_1
CHC动作电影,http://59.56.75.93/live.aishang.ctlcdn.com/00000110240324_1/encoder/0/playlist.m3u8?CONTENTID=00000110240324_1
CHC高清电影,http://59.56.75.93/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1&AUTHINFO=FABqh274XDn8fkurD5614v2BzNhTIoOeUWnqmDW19Pf12%2BIsQjk8JElp%2FCPKjjCXXaSdwYK%2BdePzag2MGUw%2FdE8ZRItRJMEe3Qlo0xingHeA3xUw35%2BFqurLidRk%2BZHQZ5Ti53Jkdog%2BQEIiSMiQqnSM9D%2FTuZbrVNcqM1nFFl65urnTyIsubV%2BPomY5VTaqY1ga2gKlBz6ZS2oFVirixw%3D%3D&USERTOKEN=4xJOexr%2B82GVw38ejcjRmeB0O2BhR0KR
淘电影-北京IPTV,http://222.128.66.194:4022/rtp/239.3.1.250:8001
淘剧场-北京IPTV,http://222.128.66.194:4022/rtp/239.3.1.95:8001
淘娱乐-北京IPTV,http://222.128.66.194:4022/rtp/239.3.1.100:8001
湖南经视,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel43024/2300.m3u8
金鹰纪实,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel43025/2300.m3u8
湖南娱乐,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel43027/2300.m3u8
湖南都市,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel43028/2300.m3u8
湖南电影,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel43029/2300.m3u8
湖南电视剧,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel43030/2300.m3u8
湖南公共,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel43031/2300.m3u8
精彩影视,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000149.m3u8
DOX高清,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5E629BEAU3096C004K77453441IC5B5991BPBM3457138V0Z57EA5W15F9CBBA87CAA7EE&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000126.m3u8
电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
电影,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
动漫,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱奇谈,http://101.71.255.229:6610/zjhs/2/10103/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱悬疑,http://101.71.255.229:6610/zjhs/2/10104/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱喜剧,http://101.71.255.229:6610/zjhs/2/10105/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱经典,http://101.71.255.229:6610/zjhs/2/10106/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱动漫,http://101.71.255.229:6610/zjhs/2/10107/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱美食,http://101.71.255.229:6610/zjhs/2/10108/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱解密,http://101.71.255.229:6610/zjhs/2/10109/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱电竞,http://101.71.255.229:6610/zjhs/2/10110/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱都市,http://101.71.255.229:6610/zjhs/2/10111/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱幼教,http://101.71.255.229:6610/zjhs/2/10112/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱科幻,http://101.71.255.229:6610/zjhs/2/10113/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱江湖,http://101.71.255.229:6610/zjhs/2/10114/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱浪漫,http://101.71.255.229:6610/zjhs/2/10115/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱院线,http://101.71.255.229:6610/zjhs/2/10116/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱玩具,http://101.71.255.229:6610/zjhs/2/10117/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱时尚,http://101.71.255.229:6610/zjhs/2/10118/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱军武,http://101.71.255.229:6610/zjhs/2/10119/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱历史,http://101.71.255.229:6610/zjhs/2/10120/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱历史,http://101.71.255.229:6610/zjhs/2/10121/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
湖南经视,http://www.dszbdq.cn/play/yfy.php?id=43024
湖南电视剧,http://www.dszbdq.cn/play/yfy.php?id=43030
湖南都市,http://www.dszbdq.cn/play/yfy.php?id=43028
湖南娱乐,http://www.dszbdq.cn/play/yfy.php?id=43027
高清HD大众影视,http://itv.ahau.edu.cn/hls/hls75a27.m3u8#http://itv.ahau.edu.cn/hls/hls164.m3u8
高清HD家庭剧场,http://itv.ahau.edu.cn/hls/hls75a28.m3u8#http://itv.ahau.edu.cn/hls/hls165.m3u8
高清HD家庭影院,http://itv.ahau.edu.cn/hls/hls75a29.m3u8#http://itv.ahau.edu.cn/hls/hls166.m3u8
高清HD卡通剧场,http://itv.ahau.edu.cn/hls/hls77a30.m3u8#http://itv.ahau.edu.cn/hls/hls167.m3u8
爱映画高清,http://itv.ahau.edu.cn/hls/hls78a46.m3u8
时光剧场高清,http://itv.ahau.edu.cn/hls/hls78a48.m3u8
熊猫频道高清,http://itv.ahau.edu.cn/hls/hls148.m3u8
足球频道高清,http://itv.ahau.edu.cn/hls/zqhd.m3u8
北京新闻,http://itv.ahau.edu.cn/hls/btv9hd.m3u8#http://live1.nty.tv189.com/tatXEtaVsiEXCVECisdXih6VynCEI6yt/tm-btv9-4000k.m3u8#http://cbnlive.cbchot.com/live/bjxwyth_1.m3u8
北京文艺,http://itv.ahau.edu.cn/hls/btv2hd.m3u8#http://live1.nty.tv189.com/QG77UEC79pI79LHGUIG77VGEE19jGjp0/tm-btv2hd-4000k.m3u8#http://cbnlive.cbchot.com/live/bjwyytl_1.m3u8
北京影视,http://itv.ahau.edu.cn/hls/btv4hd.m3u8#http://live1.nty.tv189.com//Yk7pkG7K2BjAHkG7p1cQ1ccj7KYkQDkK/tm-btv4-4000k.m3u8#http://cbnlive.cbchot.com/live/bjysyth_1.m3u8
北京体育,http://live1.nty.tv189.com//CyBA3yAIYb3vBLZBZLYILY3YBbICPBCC/tm-btv6hd-4000k.m3u8
北京纪实,http://itv.ahau.edu.cn/hls/hls69a25.m3u8#http://live1.nty.tv189.com/J9oAYCHg9DAwC73w98vwY099YwvC90J3/tm-btvjishihd-4000k.m3u8
华诚影视,http://live1.nty.tv189.com/0dzzfwuJJ9Twa9fiLu49iOzSTJwdjjSw/tm-cridyty-800k.m3u8
上海新闻综合,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/xwzhhd/4000000/mnf.m3u8#http://124.75.27.195:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=018&Provider_id=&Pcontent_id=index.m3u8#http://liveplay-kk.rtxapp.com/live/program/live/xwzhhd/4000000/mnf.m3u8#http://nas.330421.cn:8000/iptv/kankan/?id=xwzh#http://hw-stream.kksmg.com/live/stv5ed4462f.m3u8#http://keonline.shanghai.liveplay.qq.com/live/program/live/xwzhhd/4000000/mnf.m3u8
上海东方影视,http://124.75.27.195:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=001&Provider_id=&Pcontent_id=index.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/6607701200248700905/index.m3u8?channel-id=bestzb&Contentid=6607701200248700905&livemode=1&stbId=004003FF0094027042008422F156061C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=6607701200248700905&owchid=bestzb&owsid=4493204831455274398&AuthInfo=7UGIk2q1hrDCKxYL3fmgcUMujYyrcmk%2b90dFrFoQ737%2bEsbxRI1AGkVUaNThSMz%2fR3N1gpgi9MYNPtZUB%2bnrLNQm%2bBDKFw%2bhP9a54SP1VLuTgXyPI374zTD7XQIishC9
上海都市,http://124.75.27.195:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=006&Provider_id=&Pcontent_id=index.m3u8#http://183.207.255.190:80/live/program/live/ylpdhd/4000000/mnf.m3u8
上海纪实人文,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=69&Provider_id=&Pcontent_id=#http://livemixer.kksmg.com/tvlive/jspd/f5b4d93c-b453-44f2-b11d-f087c52343b3.m3u8#http://liveplay-kk.rtxapp.com/live/program/live/jspdhd/4000000/mnf.m3u8
上海外语,http://liveplay-kk.rtxapp.com/live/program/live/wypdhd/4000000/mnf.m3u8#http://keonline.shanghai.liveplay.qq.com/live/program/live/wypdhd/4000000/mnf.m3u8
上海教育台,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8?app=114040210343&videotype=1&uid=1
第一财经,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=35&Provider_id=&Pcontent_id=
广州综合,http://aplay.gztv.com/sec/zhonghe.m3u8#http://player.200877926.top/17/gd/gztvm3u8.php?id=gzzh
广州新闻,http://aplay.gztv.com/sec/xinwen.m3u8
广州经济,http://aplay.gztv.com/sec/jingji.m3u8
广州竞赛,http://aplay.gztv.com/sec/jingsai.m3u8
广州影视,http://aplay.gztv.com/sec/yingshi.m3u8
广州少儿,http://aplay.gztv.com/sec/shaoer.m3u8
广州生活,http://aplay.gztv.com/sec/shenghuo.m3u8
广东珠江,http://39.135.40.71:18890/000000001000/1000000004000011655/1.m3u8?
都市剧场,http://keonline.shanghai.liveplay.qq.com/live/program/live/dsjchd/4000000/mnf.m3u8#http://172.81.237.63/live/program/live/dsjchd/4000000/mnf.m3u8#http://sk.live.otvcloud.com/otv/skcc/live/channel43085/index.m3u8?k=&t=&UID=#http://liveplay-kk.rtxapp.com/live/program/live/dsjchd/4000000/mnf.m3u8
欢笑剧场,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=41&Provider_id=&Pcontent_id=#http://115.223.3.159/CDN-out.iqy.sc96655.com/tslive/c211_scc_20190618_zfhmkt12_original_r10/c211_scc_20190618_zfhmkt12_original_r10.m3u8&#http://112.29.151.141/azure-live.bestvcdn.com.cn/live/program/live/hxjchd/4000000/mnf.m3u8#http://sk.live.otvcloud.com/otv/skcc/live/channel43039/index.m3u8?k=&t=&UID=
魅力音乐,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=45&Provider_id=&Pcontent_id=#http://112.29.151.141/azure-live.bestvcdn.com.cn/live/program/live/mlyyhd/4000000/mnf.m3u8
全纪实,http://124.75.27.3:8114/Fsv_otype=1&FvSeid=&Fsv_filetype=1&Fsv_ctype=lives&Fsv_chan_hls_se_idx=49&Provider_id=&Pcontent_id=
新视觉,http://sk.live.otvcloud.com/otv/skcc/live/channel43082/index.m3u8?k=&t=&UID=#http://125.210.152.18:9090/live/XSJHD_H265.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==#http://183.207.255.190:80/live/program/live/xsjhd/4000000/mnf.m3u8
广东体育,http://ml.fzszyx.com/tvshow.php?id=165_3 #https://116.77.72.195/streams/d/gdty/playlist.m3u8

广东综艺4K,http://nclive.grtn.cn/4K/sd/live.m3u8
广东珠江,http://nclive.grtn.cn/zjpd/sd/live.m3u8
快乐垂钓,http://zszb.xyz/sctv.php?uid=4000&id=klcdhd
劲爆体育,http://keonline.shanghai.liveplay.qq.com/live/program/live/jbtyhd/4000000/mnf.m3u8#http://by4.nty.tv189.cn/live/tm-jbsporthd-4000k.m3u8
五星体育,http://112.29.151.141/azure-live.bestvcdn.com.cnlive/program/live/ssty/4000000/mnf.m3u8
新视觉,http://keonline.shanghai.liveplay.qq.com/live/program/live/xsjhd/4000000/mnf.m3u8
哈哈炫动,http://112.29.151.141/azure-live.bestvcdn.com.cnlive/program/live/hhxdhd/4000000/mnf.m3u8
CHC高清电影,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=chcgqdy
CHC家庭影院,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=chcjtyy
CHC动作电影,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=chcdzdy
CBN每日影院,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=cbnmryy
CBN风尚生活,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=cbnfssh
CBN幸福剧场,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=cbnxfjc
CBN幸福娱乐,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=cbnxfyl
DOX映画,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxyhhd
DOX剧场,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxjchd
DOX新知,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxxzhd
DOX新艺,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxxyhd
DOX院线,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxyxhd
DOX雅趣,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxyqhd
DOX怡家,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxyjhd
DOX英伦,http://jxiptv.xn--9kqp7k2rd.com/vip/gz.php?id=doxylhd
求索记录,http://125.210.152.18:9090/live/QSJLHD_H265.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
求索生活,http://125.210.152.12:8060/live/QSSH_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
求索动物,http://125.210.152.12:8060/live/QSDW_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
求索科学,http://125.210.152.12:8060/live/QSKX_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
连续剧场,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=4
亚洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
欧美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&amp;RTS=1575014274&amp;from=1&amp;ocs=2_39.134.52.206_80&amp;hms_devid=835&amp;vqe=3
精品剧场,http://125.210.152.12:8060/live/JPJC_1200.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==
亚洲影院,http://gslbserv.itv.cmvideo.cn/yzyy.m3u8?authCode=097109633937270331&stbId=10000&Contentid=5841816227539527643&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
欧美影院,http://gslbserv.itv.cmvideo.cn/omyy.m3u8?authCode=097109633937270331&stbId=10000&Contentid=7185203501769528108&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=00
金牌综艺,http://gslbserv.itv.cmvideo.cn:80/000000001000/6399725674632152632/1.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6399725674632152632&owchid=ystenlive&owsid=7951969344461811424
精品大剧,http://gslbserv.itv.cmvideo.cn:80/000000001000/7882297361445410858/1.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7882297361445410858&owchid=ystenlive&owsid=7951969344461789021
精品电影,http://gslbserv.itv.cmvideo.cn:80/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8785669936177902664&owchid=ystenlive&owsid=7951969344461621383
惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/000000001000/7151256057701199617/1.m3u8?channel-id=ystenlive&Contentid=7151256057701199617&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7151256057701199617&owchid=ystenlive&owsid=7951969344461309585
家庭剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/6316377948248689070/1.m3u8?channel-id=ystenlive&Contentid=6316377948248689070&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6316377948248689070&owchid=ystenlive&owsid=7951969344461297064
动作电影,http://gslbserv.itv.cmvideo.cn:80/000000001000/8103864434730665389/1.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8103864434730665389&owchid=ystenlive&owsid=7951969344461271832
动画王国,http://gslbserv.itv.cmvideo.cn:80/000000001000/6497762188035533951/1.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6497762188035533951&owchid=ystenlive&owsid=7951969344461242832
明星大片,http://gslbserv.itv.cmvideo.cn:80/000000001000/5595720619887440144/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5595720619887440144&owchid=ystenlive&owsid=7951969344461437044
精品纪录,http://gslbserv.itv.cmvideo.cn:80/000000001000/6298506997017621594/1.m3u8?channel-id=ystenlive&Contentid=6298506997017621594&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6298506997017621594&owchid=ystenlive&owsid=7951969344462219754
精品体育,http://gslbserv.itv.cmvideo.cn:80/000000001000/6460382139625130259/1.m3u8?channel-id=ystenlive&Contentid=6460382139625130259&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6460382139625130259&owchid=ystenlive&owsid=7951969344462313166
古装剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/6859053933687922163/1.m3u8?channel-id=ystenlive&Contentid=6859053933687922163&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6859053933687922163&owchid=ystenlive&owsid=7951969344461257334
爱情喜剧,http://gslbserv.itv.cmvideo.cn:80/000000001000/8393829412396288037/1.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8393829412396288037&owchid=ystenlive&owsid=7951969344461671826
军旅剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/7485075951068666323/1.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7485075951068666323&owchid=ystenlive&owsid=7951969344461285239
海外剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/7681593242002292003/1.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7681593242002292003&owchid=ystenlive&owsid=7951969344461325347
搏击,http://gslbserv.itv.cmvideo.cn:80/000000001000/bokesen/1.m3u8?channel-id=ystenlive&Contentid=bokesen&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=bokesen&owchid=ystenlive&owsid=7951969344461425531
中国功夫,http://gslbserv.itv.cmvideo.cn:80/000000001000/5897056882324761054/1.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5897056882324761054&owchid=ystenlive&owsid=7951969344461800735
军事评论,http://gslbserv.itv.cmvideo.cn:80/000000001000/5822616274253344775/1.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5822616274253344775&owchid=ystenlive&owsid=7951969344461854480
农业致富,http://gslbserv.itv.cmvideo.cn:80/000000001000/6193684637634073625/1.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6193684637634073625&owchid=ystenlive&owsid=7951969344462094324
潮妈辣婆,http://gslbserv.itv.cmvideo.cn:80/000000001000/6516734029835465177/1.m3u8?channel-id=ystenlive&Contentid=6516734029835465177&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6516734029835465177&owchid=ystenlive&owsid=7951969344462324357
健康有约,http://gslbserv.itv.cmvideo.cn:80/000000001000/7820874641606664941/1.m3u8?channel-id=ystenlive&Contentid=7820874641606664941&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7820874641606664941&owchid=ystenlive&owsid=7951969344462296300
黑莓动画,http://gslbserv.itv.cmvideo.cn:80/000000001000/6497762188035533951/1.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6497762188035533951&owchid=ystenlive&owsid=7951969344461242832
黑莓电竞,http://gslbserv.itv.cmvideo.cn:80/000000001000/5320946857686967621/1.m3u8?channel-id=ystenlive&Contentid=5320946857686967621&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5320946857686967621&owchid=ystenlive&owsid=7951969344462105144
GTV网络旗牌,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240319_1/encoder/0/playlist.m3u8?CONTENTID=00000110240319_1
轮    播,#genre#
天龙八部,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180869/150/index.m3u8?&encrypt=
金庸频道,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181876/150/index.m3u8?&encrypt=
射雕剧场,migu://625681367
东方电影,http://47.240.60.73/migu.php?id=623674834
经典剧场,http://47.240.60.73/migu.php?id=626157538
经典贺岁,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181836/150/index.m3u8?&encrypt=
高分影院,http://chenqiwu.ueuo.com/migu.php?id=627198191
华视劲片,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100168805/150/index.m3u8?&encrypt=
华视浪漫,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100172368/150/index.m3u8?&encrypt=
高清影视,http://47.240.60.73/migu.php?id=617432318
高清大片,http://live.hcs.cmvideo.cn:8088/wd_r3/cctv/gaoqingdapian/600/index.m3u8?&encrypt=
深夜剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181674/150/index.m3u8?&encrypt=
激情夜场,http://47.240.60.73/migu.php?id=625188208
假期剧场,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000747/150/index.m3u8?&encrypt=
精品网剧,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000751/150/index.m3u8?&encrypt=
高分影院,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000708/150/index.m3u8?&encrypt=
国际剧场,http://47.240.60.73/migu.php?id=625542365
热剧联播,http://47.240.60.73/migu.php?id=629943613
新片剧场,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100030975-150/index.m3u8?&encrypt=
精品剧场,http://47.240.60.73/migu.php?id=615810094
影视高清,http://47.240.60.73/migu.php?id=617432495
影视高清,http://stream.guihet.com/migu/index.php?id=625204865
Discovery独家,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5101074616/150/index.m3u8?&encrypt=
Discovery王牌节目,http://www.dszbdq.cn/diao/migu.php?id=637483721
探索纪录,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/wasu/tsjl/1000/index.m3u8?&encrypt= 
BBC经典系列,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5101074616/150/index.m3u8?&encrypt=
BBC地平线系列,http://47.240.60.73/migu.php?id=637444830
SNH48剧场公演,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100002043-150/index.m3u8?&encrypt=
综艺现场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100074920/150/index.m3u8?&encrypt=
成龙,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010211/150/index.m3u8?&encrypt=
